source,target,weight
6939,12593,1
6939,28979,1
6939,37172,1
6939,12597,1
6939,37183,1
6939,209216,1
6939,151872,1
6939,20799,1
12611,204796,1
6939,12611,1
6939,397636,1
6939,209218,1
12615,29680,1
6939,28999,1
6939,20810,1
6939,29003,1
6939,12620,1
20815,29680,1
6939,29009,1
6939,53586,1
6939,397655,1
6939,209240,1
13335,53591,1
6939,53591,1
6939,29017,1
6939,397659,1
6939,53597,1
53597,55044,1
46262,53597,1
30162,53597,1
6939,209252,1
29030,29680,1
4455,29680,1
4455,15547,1
4455,38016,1
6939,397672,1
6939,53610,1
6939,209261,1
6939,12654,1
12654,56987,1
12654,46997,1
12654,21700,1
13335,53616,1
6939,53616,1
6939,209267,1
6939,45430,1
45430,56309,1
20940,45430,1
45430,136897,1
7568,45430,1
24429,45430,1
7473,45430,1
4788,45430,1
4637,45430,1
55720,135542,1
6939,135542,1
6939,37239,1
29049,29680,1
13335,29049,1
6939,29049,1
4474,6939,1
6939,266620,1
6939,12676,1
6939,12678,1
6939,135562,1
6939,20878,1
6939,61839,1
6939,12687,1
6939,209294,1
6939,209295,1
6939,397715,1
29075,203596,1
6939,29075,1
6939,29076,1
29076,29588,1
6939,20886,1
4508,6939,1
6939,20893,1
6939,29086,1
6939,151970,1
6939,29091,1
6939,53667,1
14956,53667,1
30114,53667,1
48231,53667,1
38047,53667,1
53667,212034,1
53667,212085,1
53667,54148,1
53667,212483,1
53667,209864,1
53667,203655,1
53667,209606,1
53667,211575,1
53667,202776,1
6939,397732,1
6939,151976,1
6939,29097,1
6939,201130,1
12715,29680,1
6939,53678,1
20911,29680,1
6939,20910,1
6939,20912,1
6939,45489,1
4637,45489,1
4531,6939,1
6939,29104,1
6939,12727,1
6939,45496,1
4637,135607,1
45499,135607,1
6939,135607,1
15412,135607,1
6939,45499,1
15830,20924,1
13335,20924,1
6939,20924,1
29119,29680,1
29119,201746,1
29119,64411,1
29119,56958,1
29119,203068,1
29119,39020,1
29119,202844,1
15699,29119,1
29119,202813,1
29119,203835,1
15704,29119,1
29119,210321,1
29119,212087,1
29119,212763,1
23764,29119,1
6939,397760,1
53698,53767,1
53698,53907,1
40107,53698,1
6939,53698,1
6939,20932,1
12741,29680,1
12741,39855,1
6939,53703,1
4766,20940,1
20940,29680,1
8151,20940,1
4788,20940,1
4651,20940,1
20940,37662,1
4637,20940,1
14840,20940,1
4648,20940,1
4826,20940,1
20940,45629,1
6128,20940,1
20940,62081,1
7473,20940,1
6939,12748,1
6939,53712,1
6939,12754,1
24534,135636,1
4800,135636,1
6939,135636,1
6939,397781,1
6939,29140,1
6939,12759,1
6939,37333,1
6939,201178,1
21700,53727,1
6939,53727,1
6939,29152,1
397795,399788,1
6939,397795,1
6939,53732,1
4581,6939,1
6939,45543,1
21859,45543,1
13335,45543,1
6939,37352,1
6939,397800,1
47311,135659,1
6939,135659,1
6939,29164,1
6939,37356,1
37358,37662,1
6939,37358,1
6939,397808,1
6939,397809,1
4594,6939,1
6939,29170,1
6939,53745,1
6939,45557,1
6939,53755,1
6939,53758,1
6939,209408,1
201217,210000,1
32595,201217,1
6939,201217,1
6939,61955,1
6939,201222,1
6939,53767,1
29680,201225,1
40217,61961,1
6939,61961,1
6939,12813,1
6939,12817,1
6939,21013,1
6939,37399,1
6939,397848,1
6939,12826,1
4637,13445,1
4637,136557,1
4637,15830,1
4637,7529,1
4637,55933,1
4637,54113,1
4637,38623,1
4637,55256,1
4637,53813,1
4637,55547,1
4637,398465,1
4637,400318,1
4637,29990,1
4637,54092,1
4637,14630,1
4637,13150,1
4637,6939,1
4637,45629,1
4637,63981,1
4637,4775,1
4637,16276,1
4637,147049,1
4637,62044,1
4637,13335,1
4637,137182,1
4637,55720,1
4637,15695,1
6939,53791,1
4641,6939,1
6939,37412,1
6939,29222,1
6939,21032,1
6939,397865,1
4648,45637,1
4648,54113,1
4648,6939,1
4651,6939,1
4651,56067,1
4651,24429,1
6939,12843,1
6939,201262,1
29231,29680,1
6939,12847,1
4657,23764,1
4657,6939,1
4657,15695,1
4658,6939,1
6939,53812,1
4826,53813,1
6939,53813,1
6939,37433,1
6939,266809,1
6939,266811,1
6939,45629,1
45629,56309,1
7473,45629,1
15412,45629,1
6939,62014,1
6939,29246,1
6939,53828,1
6939,45637,1
6939,266830,1
6939,53848,1
6939,53850,1
29680,62044,1
6939,53856,1
6939,397921,1
6939,53872,1
6939,62068,1
6939,152184,1
6939,397945,1
6939,45691,1
12924,29680,1
6939,62075,1
6939,12926,1
203868,209533,1
6939,209533,1
209533,212332,1
6939,397952,1
6939,62081,1
6939,12931,1
6939,12941,1
6939,37519,1
6939,209552,1
6509,53904,1
6939,53904,1
6939,62099,1
6939,53907,1
6939,37529,1
6939,62105,1
4766,6939,1
4766,21859,1
4766,55329,1
6939,53925,1
6939,397990,1
4775,6939,1
4775,21859,1
4775,55256,1
4775,13335,1
4775,7473,1
4775,13150,1
4775,137239,1
4775,24429,1
4775,54113,1
4773,6939,1
6939,12969,1
6939,21158,1
6939,62129,1
4785,6939,1
4788,6939,1
4788,21859,1
4788,24429,1
4788,23678,1
4788,23948,1
4788,15830,1
4788,45796,1
6939,37564,1
6939,398013,1
4800,6939,1
4800,63859,1
4800,47583,1
4800,23764,1
4800,55666,1
4800,137316,1
6939,12996,1
6939,209606,1
6939,53959,1
6939,37575,1
6939,13000,1
6939,13002,1
6939,209608,1
6939,13004,1
13004,209847,1
6939,13005,1
6939,13009,1
6939,398038,1
4826,135895,1
6939,135895,1
6939,62167,1
6939,45785,1
4826,6939,1
4826,15830,1
4826,14593,1
4826,55366,1
4826,56038,1
4826,137945,1
4826,7604,1
4826,55256,1
4826,14127,1
4826,7155,1
4826,398465,1
4826,13150,1
4826,153184,1
4826,15412,1
4826,13445,1
4826,13335,1
6939,29404,1
6939,53980,1
6939,398045,1
4833,6939,1
6939,45796,1
45796,136897,1
15695,45796,1
6939,53989,1
13030,29680,1
6772,13030,1
13030,29691,1
6775,13030,1
13030,211452,1
13030,14907,1
13030,56803,1
13030,31662,1
6939,53988,1
6939,29413,1
6939,152297,1
6939,266986,1
4842,6939,1
4842,24239,1
6939,201453,1
13041,29680,1
13041,15633,1
6939,398065,1
6939,21233,1
6128,54004,1
6939,54004,1
30036,54004,1
14717,54004,1
6939,37618,1
6939,29430,1
6939,21245,1
21245,21859,1
6939,201470,1
6939,54014,1
6939,54013,1
6939,62206,1
6939,13058,1
6939,37640,1
6939,201483,1
6939,21260,1
29680,37645,1
6424,37645,1
6939,45839,1
6939,21263,1
6939,37650,1
6939,54037,1
6939,54044,1
6939,37662,1
14593,37662,1
37662,54113,1
21859,37662,1
24429,37662,1
6939,398113,1
6939,201506,1
6939,37670,1
6204,62246,1
16276,62246,1
6939,62246,1
6939,209707,1
6939,267069,1
6939,54078,1
6939,398143,1
4927,6939,1
4927,13335,1
6939,29504,1
6939,398146,1
6939,62275,1
6939,62269,1
6939,13122,1
6939,209735,1
54148,209735,1
6939,398152,1
6939,54092,1
6939,13132,1
6939,13135,1
6939,45910,1
6939,29527,1
6939,21336,1
29680,37721,1
6939,37721,1
6939,62296,1
6939,37724,1
13150,21859,1
7782,13150,1
13150,29680,1
6939,29535,1
29535,48789,1
6939,37727,1
15704,54113,1
29680,54113,1
21859,54113,1
4965,6939,1
6939,54118,1
209768,210732,1
6939,209768,1
6939,37738,1
6939,209771,1
29550,48185,1
6939,29550,1
6939,54133,1
6939,398206,1
6939,13188,1
6939,54149,1
54148,400587,1
21738,54148,1
6939,54148,1
6939,45960,1
6939,54155,1
6939,201613,1
6939,398223,1
5009,6939,1
6939,29588,1
6939,398229,1
5022,6939,1
15704,209823,1
6939,209823,1
47263,209824,1
6939,209824,1
6939,21409,1
6939,398242,1
6939,62371,1
13335,62371,1
6939,21412,1
6939,21413,1
6939,54182,1
6939,209833,1
6939,136106,1
7473,136106,1
63859,136106,1
55666,136106,1
136106,137316,1
6939,29611,1
6939,62390,1
57142,209847,1
6718,209847,1
6661,209847,1
29680,209847,1
31252,209847,1
6939,209847,1
5048,6939,1
5056,6939,1
5056,30325,1
5056,14230,1
6939,398273,1
6939,62403,1
56655,209861,1
6939,209861,1
6939,209864,1
5065,6939,1
5065,21859,1
6424,62416,1
6939,62416,1
6939,54225,1
5078,6939,1
6939,398297,1
6939,54239,1
6939,21472,1
6939,201699,1
6939,13285,1
6939,398310,1
13287,29680,1
6939,136168,1
6939,201701,1
15704,29680,1
8075,29680,1
15169,29680,1
6939,29680,1
23764,29680,1
13335,29680,1
16276,29680,1
6424,29680,1
7713,29680,1
15830,29680,1
29680,39551,1
15967,29680,1
14840,29680,1
6752,29680,1
14537,29680,1
16168,29680,1
16371,29680,1
6204,29680,1
6507,29680,1
22356,29680,1
15699,29680,1
29680,39120,1
29680,201746,1
29680,30892,1
29680,202513,1
14593,29680,1
29680,47927,1
24492,29680,1
29680,31298,1
29680,48846,1
29680,49121,1
29680,64411,1
29680,56654,1
29680,57286,1
29680,56958,1
29680,210321,1
29680,202053,1
29680,203068,1
29680,56630,1
21859,29680,1
29680,39020,1
29680,29687,1
29680,47806,1
29680,202844,1
29680,63023,1
5505,29680,1
29680,202813,1
29680,39396,1
29680,203835,1
29680,210847,1
16344,29680,1
29680,38516,1
29680,212087,1
29680,55256,1
24527,29680,1
6895,29680,1
29680,39691,1
29680,57043,1
29680,211826,1
29680,203712,1
29680,202309,1
29680,202550,1
24429,29680,1
29680,30081,1
15695,29680,1
29680,212755,1
29680,31490,1
29680,210612,1
29680,204281,1
29680,137311,1
29680,63859,1
29680,64313,1
23953,29680,1
29680,137316,1
29680,32590,1
29680,153961,1
29680,210055,1
29680,211074,1
29680,212763,1
29680,210350,1
29680,211441,1
24204,29680,1
6939,201714,1
6939,398322,1
6939,398324,1
6939,29686,1
29686,211600,1
6939,398328,1
29691,57118,1
6939,29691,1
6939,62469,1
6939,13319,1
6939,54288,1
54288,55140,1
6939,13329,1
13329,15165,1
6939,398357,1
6939,21525,1
13335,54801,1
5430,13335,1
13335,56641,1
13335,46277,1
6752,13335,1
13335,22268,1
13335,15830,1
13335,14717,1
13335,400566,1
13335,399868,1
13335,15600,1
13335,13631,1
13335,32244,1
13335,21699,1
13335,54900,1
13335,21723,1
13335,40417,1
13335,136964,1
8151,13335,1
13335,38623,1
7506,13335,1
13335,14325,1
13335,47065,1
13335,63888,1
13335,21859,1
13335,14593,1
13335,63859,1
13335,38040,1
13335,30990,1
6866,13335,1
13335,55821,1
13335,24088,1
13335,55805,1
13335,14840,1
7049,13335,1
13335,47394,1
7642,13335,1
13335,212027,1
5564,13335,1
13335,62663,1
7941,13335,1
6939,21527,1
6939,21529,1
6939,398362,1
6939,201754,1
6939,62490,1
6939,46109,1
6939,54305,1
15704,54309,1
6939,54309,1
6939,152615,1
6939,152619,1
136237,137995,1
6939,136237,1
6939,13360,1
30176,62512,1
6939,62512,1
6939,152626,1
6939,46131,1
6939,62516,1
6939,29748,1
6939,21557,1
6939,21559,1
6939,54328,1
6939,398391,1
6939,13362,1
6939,62523,1
6939,201789,1
6939,29757,1
6939,13376,1
6939,62529,1
6939,209990,1
6939,29768,1
6939,62537,1
6939,62538,1
6939,21577,1
6939,13389,1
6939,210000,1
6424,210000,1
6939,398419,1
6939,21589,1
6939,201814,1
6939,54359,1
6939,29787,1
6939,54364,1
6939,201820,1
6939,398434,1
6939,54371,1
6939,37989,1
6939,13415,1
13415,32575,1
6939,46184,1
6939,29802,1
14956,29802,1
29802,212947,1
29802,30081,1
6939,29804,1
6939,398447,1
6939,398448,1
6939,38001,1
7595,38001,1
6939,13427,1
6939,13428,1
57118,210036,1
6939,210036,1
6939,62582,1
38008,46997,1
6939,38008,1
38008,146950,1
6939,46208,1
6939,21632,1
23511,398465,1
6939,398465,1
6079,398465,1
6939,38016,1
6939,46209,1
13445,15830,1
6939,13445,1
6939,29831,1
6939,21641,1
6939,54415,1
6939,29839,1
6939,201873,1
6939,398479,1
6939,62611,1
6939,29844,1
6939,13460,1
6939,46231,1
7106,46231,1
6939,38040,1
23764,38040,1
6939,398491,1
6939,21659,1
6939,398493,1
6939,54429,1
6939,210076,1
6939,62624,1
6939,38047,1
6939,13490,1
6939,46261,1
6939,46262,1
6939,54455,1
6939,210103,1
6939,29886,1
6939,54466,1
7131,54466,1
6939,21699,1
6939,46276,1
6939,46277,1
6939,21700,1
21700,399914,1
6939,62663,1
6939,46280,1
6939,398538,1
6939,38091,1
6939,29900,1
13807,29900,1
6939,21709,1
6939,62668,1
6939,210125,1
6939,46288,1
6939,201933,1
6939,267469,1
6939,54483,1
6939,21719,1
6939,21723,1
6939,46300,1
6939,398563,1
6939,54502,1
6939,62695,1
56655,210152,1
6939,210152,1
210152,212895,1
6939,54506,1
6939,398571,1
21738,30690,1
6939,21738,1
21738,30114,1
6939,13549,1
6939,398576,1
6939,46323,1
6939,201971,1
6939,62707,1
6939,38136,1
6939,62715,1
6939,210175,1
202085,210175,1
6939,29953,1
6939,267522,1
6939,13576,1
6939,62728,1
6939,62731,1
6939,38158,1
23764,38158,1
7473,38158,1
24198,38158,1
23756,38158,1
5391,6939,1
5392,6939,1
6939,46353,1
6939,21777,1
5394,57329,1
5394,6939,1
6939,21782,1
13904,21782,1
6939,62744,1
6939,29979,1
6939,21788,1
6939,202013,1
6939,13597,1
6939,46364,1
6939,62756,1
6939,46373,1
6939,38182,1
38182,136785,1
6939,54566,1
6939,29990,1
6939,38186,1
6939,136493,1
6939,398638,1
398638,400391,1
6939,21805,1
6939,46383,1
6939,202032,1
6939,54578,1
6939,210226,1
5430,6939,1
6939,398647,1
6939,30008,1
6939,46392,1
6939,210233,1
6939,30013,1
13631,23764,1
6939,13631,1
6939,54594,1
6939,54598,1
6939,21832,1
6939,13641,1
6939,30027,1
6939,398668,1
6939,21837,1
21837,39832,1
6939,46416,1
6939,54611,1
6939,30036,1
6939,54614,1
6939,30038,1
6939,62809,1
62809,399761,1
6939,13657,1
6939,38235,1
24429,38235,1
13659,15108,1
6939,13659,1
13659,13807,1
6939,62813,1
6939,62814,1
6939,21854,1
6939,46432,1
6939,202076,1
21859,24429,1
21859,400318,1
21859,138195,1
21859,23764,1
21859,63959,1
21859,32590,1
21859,54801,1
21859,55256,1
21859,30081,1
14593,21859,1
21859,48237,1
21859,47583,1
6939,202085,1
7311,398697,1
6939,398697,1
6939,54634,1
6939,210283,1
6939,398700,1
136557,138398,1
31732,136557,1
14956,136557,1
136557,153836,1
6939,136557,1
6939,46446,1
6939,62831,1
6939,38254,1
6939,62833,1
6939,54643,1
6939,136565,1
6939,46454,1
6939,13687,1
6939,54648,1
6939,398712,1
6939,62844,1
6939,398719,1
5503,6939,1
5505,6939,1
30081,56630,1
6939,202114,1
6939,30079,1
6939,38278,1
6939,210314,1
6939,46475,1
6939,30094,1
6939,21903,1
13830,21903,1
6939,210320,1
5524,6939,1
13722,23033,1
6939,13722,1
6939,210333,1
6939,30110,1
6939,54686,1
6939,13728,1
5538,6939,1
6939,30114,1
13732,54945,1
6939,13732,1
6939,62886,1
6939,62887,1
6939,13737,1
6939,46506,1
6939,46515,1
6939,30132,1
6939,62904,1
23033,62904,1
15305,21947,1
6939,21947,1
5564,6939,1
6939,38332,1
6939,21951,1
6939,21953,1
6939,62917,1
32505,62917,1
40107,62917,1
6939,54725,1
6939,46539,1
6939,30162,1
6939,54746,1
6939,21981,1
6939,30174,1
6939,62943,1
40232,62943,1
6939,30176,1
6939,30177,1
15830,46562,1
6939,46562,1
6939,13795,1
6939,21989,1
5605,6939,1
6939,54764,1
6939,13807,1
6939,202224,1
6939,46577,1
6939,54769,1
6939,22006,1
6939,54778,1
6939,398846,1
6939,13823,1
6939,22018,1
6939,46595,1
6939,46597,1
6939,46598,1
6939,13830,1
6939,267784,1
6939,30217,1
6939,30221,1
6939,54798,1
6939,54801,1
6939,398866,1
6939,54804,1
6939,62997,1
6939,202262,1
6939,46616,1
15830,46616,1
6939,210456,1
6939,398874,1
6939,13855,1
6939,210464,1
6939,54819,1
6939,398885,1
6939,38439,1
6939,46632,1
6939,210475,1
46766,210475,1
203868,210475,1
23764,136749,1
6939,136749,1
6939,22062,1
39798,63023,1
6939,30257,1
6939,46646,1
6939,54839,1
6939,54841,1
6939,30265,1
6939,202300,1
6939,202307,1
6939,202313,1
6939,398922,1
6939,13904,1
6939,136785,1
6939,136786,1
6939,398931,1
47311,153176,1
6939,153176,1
6939,63065,1
6939,63066,1
5723,6939,1
6939,63068,1
5726,6939,1
6939,46687,1
6939,153184,1
6939,398946,1
6939,22115,1
6939,46692,1
6939,13925,1
6939,54896,1
6939,22131,1
6939,54900,1
6939,30325,1
6939,13943,1
6939,22136,1
6939,202365,1
5760,6939,1
6939,63104,1
6939,398989,1
6939,46733,1
6939,210577,1
6939,210578,1
6939,54934,1
6939,30359,1
6939,54936,1
6939,22168,1
6939,63129,1
6939,398998,1
6939,38553,1
6939,46749,1
6939,30366,1
6939,30362,1
6939,13984,1
6939,54945,1
6939,399011,1
6939,22179,1
6939,63141,1
6939,38567,1
6939,46766,1
15830,30383,1
6939,30383,1
6939,202418,1
15704,210612,1
202513,210612,1
6939,399029,1
6939,14007,1
14007,30539,1
6939,14010,1
14010,15164,1
6939,210619,1
6939,30396,1
6939,14012,1
6939,14014,1
6939,202427,1
6939,46784,1
6939,399041,1
6939,136897,1
6939,54980,1
6939,54987,1
6939,399055,1
6939,63186,1
6939,399059,1
6939,210644,1
210645,400818,1
6939,210645,1
6939,46808,1
6939,38623,1
23764,38623,1
6939,30432,1
6939,55009,1
6939,210660,1
6939,399078,1
6939,14054,1
6939,46824,1
6939,55017,1
6939,399082,1
6939,210667,1
6939,63213,1
6939,46829,1
6939,63219,1
6939,46841,1
6939,22268,1
6939,46849,1
6939,55043,1
6939,55044,1
6939,136964,1
6939,63241,1
6939,30475,1
6939,399123,1
6939,63252,1
6939,63253,1
6939,14103,1
6939,22296,1
6939,46872,1
6939,14106,1
6939,22299,1
6939,22300,1
6939,202525,1
6939,14110,1
6939,22302,1
6939,14116,1
6939,55077,1
6939,46886,1
6939,63275,1
6939,22316,1
6939,210732,1
210732,212895,1
6939,202540,1
6939,14127,1
6939,55091,1
6939,22324,1
6939,202548,1
6939,30524,1
6939,14140,1
15830,22332,1
6939,22332,1
6939,63294,1
6939,63296,1
6939,202562,1
6939,202566,1
6939,30536,1
14230,30536,1
30536,32425,1
6939,46920,1
6939,268106,1
6939,30539,1
6939,202573,1
6939,63311,1
6939,14160,1
6939,22356,1
6939,30549,1
6939,63318,1
6939,46935,1
6939,55129,1
6939,63322,1
6939,202585,1
6939,14174,1
6939,63328,1
6939,22369,1
6939,399203,1
6939,55140,1
6939,63334,1
6939,399206,1
6939,46956,1
6939,63343,1
6939,137071,1
6939,210805,1
6939,399224,1
6939,153466,1
6939,22395,1
6939,63356,1
6939,46979,1
39923,210821,1
6939,210821,1
6939,63368,1
6939,63370,1
6939,399242,1
6939,55184,1
6939,14228,1
6939,46997,1
6939,14230,1
6939,22423,1
6939,47002,1
6939,55195,1
6939,38814,1
6939,55201,1
23532,55201,1
6939,14244,1
6939,22438,1
6939,268205,1
6939,55216,1
6939,399282,1
6939,399284,1
6939,210872,1
6079,22768,1
6079,6939,1
6939,14274,1
6083,6939,1
6939,14277,1
6939,63430,1
6939,399301,1
6939,210890,1
6939,55243,1
6939,55244,1
6939,55247,1
6939,47055,1
6939,202710,1
6939,210903,1
48237,55256,1
6939,47065,1
3130,47065,1
6939,47066,1
6939,63452,1
6939,268253,1
6939,137182,1
6939,55262,1
6939,30688,1
6939,63457,1
6939,55263,1
6939,399331,1
399331,400146,1
6939,38880,1
6939,210916,1
6939,30690,1
6939,399338,1
6122,6939,1
6939,22512,1
6128,6939,1
6939,210932,1
6939,14325,1
6939,47096,1
6939,399360,1
6145,6939,1
6939,47110,1
6939,210951,1
56655,210951,1
6939,22548,1
6939,22549,1
6939,399381,1
6939,30740,1
6939,30742,1
6939,137239,1
55329,137236,1
6939,137236,1
6939,202779,1
6939,14361,1
6939,202776,1
6939,399392,1
6939,55329,1
23673,55329,1
24429,55329,1
6939,14371,1
6181,6939,1
6939,38949,1
6939,399404,1
6939,14380,1
6939,55350,1
6204,39560,1
6204,212895,1
6204,211623,1
6204,6775,1
6206,39521,1
6206,6939,1
6208,6939,1
6939,22593,1
6939,14401,1
6939,399426,1
6939,202820,1
6939,268357,1
6939,55366,1
6939,47172,1
6939,14410,1
6939,30798,1
6939,211024,1
6939,22612,1
6233,6939,1
6939,14426,1
6939,211037,1
6939,14430,1
6939,399457,1
6939,47202,1
6677,30818,1
6939,30818,1
23947,137316,1
7713,137316,1
6939,47212,1
6939,153710,1
6939,22639,1
6939,268402,1
6939,22645,1
6939,153725,1
6939,47232,1
6939,30848,1
6939,399491,1
6939,22667,1
6939,30860,1
6698,30860,1
6939,202894,1
6939,399503,1
23367,399504,1
6939,399504,1
6939,211088,1
6939,137366,1
7473,137366,1
6939,39063,1
23764,39063,1
6939,22682,1
6939,22687,1
6939,30880,1
6939,399521,1
6939,47263,1
6939,47267,1
6939,14500,1
6939,30886,1
6315,6939,1
6939,30892,1
6939,30893,1
6939,39083,1
6939,30900,1
30900,212895,1
6939,22709,1
6939,39093,1
6325,6939,1
6939,47288,1
6939,202939,1
6939,14525,1
6939,14536,1
6939,30925,1
24198,47311,1
6939,47311,1
6939,39120,1
6939,39122,1
6939,211156,1
6939,22742,1
6360,6939,1
6939,14555,1
6364,6939,1
6939,22748,1
6366,6939,1
6939,399580,1
6939,47328,1
6939,211169,1
6939,39142,1
6379,6939,1
6939,153836,1
6939,14576,1
6939,22768,1
15108,22768,1
6939,22772,1
6939,399606,1
6939,14585,1
6939,55547,1
6939,63741,1
6939,399619,1
6939,203015,1
6939,22792,1
22792,32425,1
6939,14602,1
6939,399628,1
23764,30990,1
6939,30990,1
6939,55569,1
6939,137491,1
6424,15704,1
6424,400719,1
6939,203038,1
6939,47394,1
6939,14630,1
6939,31017,1
6939,31019,1
6939,268589,1
6939,47408,1
6939,399668,1
6939,203062,1
6456,6939,1
6939,63800,1
6939,31034,1
6939,14653,1
6939,47426,1
6939,399687,1
6939,31050,1
15830,31050,1
6939,211275,1
6939,211283,1
6939,39251,1
6939,137557,1
56309,137557,1
6939,22871,1
6939,14689,1
6939,211298,1
6939,55651,1
6939,55655,1
6939,14695,1
6939,22890,1
6939,31084,1
6939,203115,1
6509,6939,1
6509,15296,1
6509,8111,1
6939,399728,1
6939,22898,1
23947,63859,1
6939,14707,1
7713,55666,1
55666,55683,1
6939,55666,1
6517,6939,1
6517,212895,1
6517,212085,1
6939,14713,1
6939,47485,1
6939,14717,1
6939,31103,1
6939,55683,1
6939,55685,1
6939,14726,1
6939,14727,1
6939,153996,1
31117,48326,1
6939,31117,1
6939,22926,1
6939,14735,1
6939,63888,1
6939,399761,1
6939,399760,1
6939,22931,1
6939,399765,1
6939,31127,1
6939,22937,1
6556,6939,1
23764,31133,1
6939,31133,1
6939,63900,1
6939,211360,1
6561,6939,1
6939,14755,1
6939,399784,1
6939,55720,1
6939,14763,1
6939,399788,1
6939,203180,1
6939,399790,1
6939,31151,1
6939,22961,1
6939,14773,1
6939,63928,1
6939,399812,1
6597,6939,1
6597,39937,1
6596,6939,1
6939,22989,1
6939,22995,1
22995,40473,1
6939,63959,1
6939,47583,1
6939,39396,1
6939,14828,1
6939,63981,1
6939,55789,1
6939,31214,1
6939,39409,1
6939,23028,1
6939,399861,1
14840,270290,1
6648,6939,1
6939,23033,1
6939,55803,1
6939,399868,1
6653,6939,1
6939,23038,1
6939,399871,1
6939,55805,1
15606,31229,1
6939,31229,1
6939,211452,1
6661,6939,1
6939,23047,1
6939,55819,1
6939,14860,1
6939,55821,1
6939,399889,1
6939,31252,1
6677,57043,1
6677,39832,1
6677,6939,1
6939,399894,1
6939,399898,1
6939,399899,1
6939,23068,1
6939,23078,1
6939,47657,1
6698,6939,1
6939,399914,1
6939,211501,1
6939,23089,1
6939,14898,1
6939,399924,1
6939,31287,1
6939,154167,1
6939,14907,1
6718,6939,1
6939,47689,1
6939,23114,1
6939,23116,1
6939,47692,1
6939,399951,1
6939,14928,1
6939,203347,1
6939,31317,1
6939,47702,1
6939,47708,1
6939,39521,1
6939,39522,1
6939,39526,1
6939,47720,1
6939,64107,1
6939,14956,1
6939,268907,1
6768,6939,1
6939,137841,1
6772,6939,1
6775,6939,1
204539,211575,1
6939,211575,1
6939,23161,1
6939,211579,1
6939,55933,1
6939,211581,1
6939,14978,1
6939,23171,1
6939,14979,1
6939,400006,1
6939,55943,1
6939,39560,1
6939,39566,1
15830,211600,1
6939,211600,1
6939,203410,1
6939,47764,1
6939,203420,1
6939,39583,1
6939,15008,1
6939,47778,1
6939,211619,1
6939,400039,1
6939,211623,1
6939,15022,1
6939,15024,1
6939,211633,1
6939,47794,1
47794,48237,1
6939,211635,1
6939,211638,1
6939,15035,1
15035,32505,1
6939,39611,1
6939,400070,1
6939,203462,1
6939,15054,1
6866,6939,1
6939,23252,1
6939,23254,1
6939,137945,1
6939,39642,1
6939,31451,1
6939,56028,1
6939,64223,1
6939,23265,1
6881,6939,1
6939,64227,1
6939,64228,1
6939,56038,1
6939,211688,1
6939,15081,1
6939,15083,1
6939,64238,1
6939,400110,1
6939,400113,1
6939,64241,1
6939,56059,1
6939,47869,1
6939,31490,1
6939,56067,1
6939,15108,1
7896,15108,1
6939,64261,1
6939,137990,1
6939,137991,1
7473,137991,1
6939,400133,1
6939,64260,1
6939,400138,1
6939,137995,1
6922,6939,1
6939,400142,1
6939,23310,1
6939,269070,1
6939,64273,1
6939,400146,1
6939,211729,1
211729,212895,1
6939,39704,1
6939,15129,1
6939,47898,1
6939,7843,1
6939,23947,1
6939,7057,1
6939,7311,1
6939,8111,1
6939,15164,1
6939,7782,1
6939,40497,1
6939,8151,1
6939,7784,1
6939,31515,1
6939,400194,1
6939,7155,1
6939,15146,1
6939,7642,1
6939,40545,1
6939,32709,1
6939,40473,1
6939,8057,1
6939,40933,1
6939,15517,1
6939,48422,1
6939,400427,1
6939,32391,1
6939,7106,1
6939,23678,1
6939,56635,1
6939,48438,1
6939,32444,1
6939,400391,1
6939,32505,1
6939,40029,1
6939,57142,1
6939,23376,1
6939,15267,1
6939,32262,1
6939,31877,1
6939,40328,1
6939,40838,1
6939,40119,1
6939,7131,1
6939,7055,1
6939,23342,1
6939,56910,1
6939,15925,1
6939,23473,1
6939,8059,1
6939,7806,1
6939,32220,1
6939,48500,1
6939,32681,1
6939,32329,1
6939,7896,1
6939,23535,1
6939,32415,1
6939,23657,1
6939,40317,1
6939,32264,1
6939,39964,1
6939,15149,1
6939,32160,1
6939,15685,1
6939,39835,1
6939,40403,1
6939,48971,1
6939,31758,1
6939,32413,1
6939,40805,1
6939,400301,1
6939,23528,1
6939,204279,1
6939,32425,1
6939,32365,1
6939,32217,1
6939,56286,1
6939,32614,1
6939,7247,1
6939,146834,1
6939,7941,1
6939,15497,1
6939,48919,1
6939,56550,1
6939,56745,1
6939,15994,1
6939,39884,1
6939,7488,1
6939,400387,1
6939,40217,1
6939,40511,1
6939,31769,1
6939,48956,1
6939,212694,1
6939,24534,1
6939,7595,1
6939,48641,1
6939,57141,1
6939,40794,1
6939,40111,1
6939,40181,1
6939,138128,1
6939,15296,1
6939,24088,1
6939,23749,1
6939,15176,1
6939,40948,1
6939,40198,1
6939,8046,1
6939,23422,1
6939,31915,1
6939,40300,1
6939,56655,1
6939,401063,1
6939,49088,1
6939,48082,1
6939,15165,1
6939,400686,1
6939,400779,1
6939,40760,1
6939,32393,1
6939,139009,1
6939,31845,1
6939,400251,1
6939,39832,1
6939,212980,1
6939,212341,1
6939,56322,1
6939,138840,1
6939,31914,1
6939,400200,1
