bucket,coral_kind,pair,source,target,feature_set,balance_fit,calibration,alignment,classifier,edge,view,macro_f1_mean,macro_f1_std,precision_normal_mean,precision_normal_std,precision_anomaly_mean,precision_anomaly_std,recall_normal_mean,recall_normal_std,recall_anomaly_mean,recall_anomaly_std,f1_normal_mean,f1_normal_std,f1_anomaly_mean,f1_anomaly_std,balanced_accuracy_mean,balanced_accuracy_std,TN_mean,TN_std,FP_mean,FP_std,FN_mean,FN_std,TP_mean,TP_std,n_rows_mean,n_rows_std,n_anomaly_mean,n_anomaly_std,n_normal_mean,n_normal_std,pr_auc_anomaly_mean,pr_auc_anomaly_std,ece_mean,ece_std,brier_mean,brier_std,fit_ms_mean,fit_ms_std,predict_target_ms_mean,predict_target_ms_std,predict_source_ms_mean,predict_source_ms_std,single_window_ms_median_mean,single_window_ms_median_std,single_window_ms_p95_mean,single_window_ms_p95_std,batched_ms_per_window_median_mean,batched_ms_per_window_median_std
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,gnn,knn,stat,0.254473,0.003852,0.874861,0.021505,0.072179,0.008360,0.242528,0.014494,0.627600,0.090128,0.379483,0.016229,0.129462,0.015358,0.435064,0.038417,1693.333333,101.194532,5288.666667,101.194532,244.666667,59.214300,412.333333,59.214300,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.090410,0.008624,,,,,,,,,,,,,,,,
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,gnn,temporal,fusion_early,0.255621,0.257378,0.602671,0.522208,0.131168,0.079885,0.340733,0.535680,0.680365,0.480451,0.352900,0.511316,0.158342,0.004315,0.510549,0.028686,2379.000000,3740.119383,4603.000000,3740.119383,210.000000,315.656459,447.000000,315.656459,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.129311,0.011797,,,,,,,,,,,,,,,,
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,gnn,temporal,graph,0.485227,0.006709,0.914532,0.000467,0.416667,0.520416,0.998711,0.002233,0.008118,0.007193,0.954769,0.000937,0.015686,0.013803,0.503414,0.002964,6973.000000,15.588457,9.000000,15.588457,651.666667,4.725816,5.333333,4.725816,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.059711,0.007366,,,,,,,,,,,,,,,,
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,gnn,temporal,stat,0.379319,0.145925,0.932228,0.005903,0.111899,0.033984,0.449919,0.280741,0.660578,0.188091,0.572796,0.257961,0.185842,0.037725,0.555249,0.049633,3141.333333,1960.135795,3840.666667,1960.135795,223.000000,123.575888,434.000000,123.575888,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.171376,0.003308,,,,,,,,,,,,,,,,
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,lstm,,fusion_early,0.079195,0.000000,0.000000,0.000000,0.086006,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.158390,0.000000,0.500000,0.000000,0.000000,0.000000,6982.000000,0.000000,0.000000,0.000000,657.000000,0.000000,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.107995,0.025731,0.790526,0.020754,0.704804,0.032260,816.573600,46.773905,34.688800,2.929581,8.060400,0.281818,2.169520,0.004822,2.256700,0.107827,0.003860,0.000055
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,lstm,,fusion_late_attention,0.079195,0.000000,0.000000,0.000000,0.086006,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.158390,0.000000,0.500000,0.000000,0.000000,0.000000,6982.000000,0.000000,0.000000,0.000000,657.000000,0.000000,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.137052,0.055616,0.875003,0.005065,0.843331,0.008934,1.612000,0.011247,0.166800,0.028995,,,0.000012,0.000000,0.000012,0.000000,0.000012,0.000000
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,lstm,,fusion_late_mean,0.079195,0.000000,0.000000,0.000000,0.086006,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.158390,0.000000,0.500000,0.000000,0.000000,0.000000,6982.000000,0.000000,0.000000,0.000000,657.000000,0.000000,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.088329,0.016825,0.628260,0.022879,0.474322,0.028478,0.000000,0.000000,,,,,0.000002,0.000000,0.000002,0.000000,0.000002,0.000000
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,lstm,,fusion_late_or,0.079195,0.000000,0.000000,0.000000,0.086006,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.158390,0.000000,0.500000,0.000000,0.000000,0.000000,6982.000000,0.000000,0.000000,0.000000,657.000000,0.000000,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.109739,0.022358,0.817279,0.024578,0.746607,0.039575,0.000000,0.000000,,,,,0.000001,0.000000,0.000001,0.000000,0.000001,0.000000
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,lstm,,graph,0.143281,0.188836,0.203007,0.399168,0.250241,0.419837,0.201346,0.446469,0.575647,0.435278,0.193547,0.425765,0.093016,0.067529,0.388497,0.158849,1405.800000,3117.243205,5576.200000,3117.243205,278.800000,285.977622,378.200000,285.977622,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.089884,0.037843,0.459561,0.040121,0.275607,0.024267,845.906600,103.597698,34.837200,3.266333,8.101000,0.363122,2.224100,0.098273,2.275340,0.095139,0.003980,0.000217
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,lstm,,stat,0.079195,0.000000,0.000000,0.000000,0.086006,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.158390,0.000000,0.500000,0.000000,0.000000,0.000000,6982.000000,0.000000,0.000000,0.000000,657.000000,0.000000,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.109739,0.022358,0.817279,0.024578,0.746607,0.039575,704.066400,36.538571,31.226600,1.765625,7.619200,0.156274,2.158580,0.004907,2.222640,0.062496,0.003700,0.000000
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,mlp,,fusion_early,0.080065,0.000837,0.573313,0.336621,0.085780,0.000223,0.001089,0.000915,0.996043,0.003335,0.002172,0.001825,0.157957,0.000419,0.498566,0.001415,7.600000,6.387488,6974.400000,6.387488,2.600000,2.190890,654.400000,2.190890,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.132537,0.038448,0.805954,0.027094,0.736689,0.044740,1115.920400,200.800339,5.355800,1.439796,1.689600,0.243679,1.023620,0.006201,1.116760,0.154115,0.000200,0.000000
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,mlp,,fusion_late_attention,0.089053,0.014896,0.586722,0.535787,0.086497,0.000717,0.009739,0.014892,0.996347,0.006511,0.018933,0.028682,0.159173,0.001138,0.503043,0.004412,68.000000,103.973554,6914.000000,103.973554,2.400000,4.277850,654.600000,4.277850,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.135769,0.035316,0.833485,0.023895,0.781716,0.042143,1.720400,0.017228,0.153600,0.002074,,,0.000011,0.000001,0.000012,0.000000,0.000011,0.000001
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,mlp,,fusion_late_mean,0.095488,0.020004,0.759077,0.427962,0.086784,0.000998,0.016270,0.020309,0.993303,0.010795,0.031357,0.038587,0.159619,0.001611,0.504787,0.006133,113.600000,141.798449,6868.400000,141.798449,4.400000,7.092249,652.600000,7.092249,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.118187,0.028404,0.594965,0.019064,0.437282,0.027586,0.000000,0.000000,,,,,0.000002,0.000000,0.000002,0.000000,0.000002,0.000000
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,mlp,,fusion_late_or,0.084694,0.008369,0.546226,0.508258,0.086311,0.000705,0.005328,0.007911,0.998478,0.001522,0.010501,0.015545,0.158886,0.001208,0.501903,0.004422,37.200000,55.237668,6944.800000,55.237668,1.000000,1.000000,656.000000,1.000000,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.147835,0.028837,0.786244,0.047656,0.714986,0.082197,0.000000,0.000000,,,,,0.000001,0.000000,0.000001,0.000000,0.000001,0.000000
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,mlp,,graph,0.383785,0.172978,0.726410,0.406208,0.024347,0.037781,0.731968,0.434886,0.226788,0.436112,0.724610,0.413972,0.042960,0.068996,0.479378,0.046112,5110.600000,3036.373627,1871.400000,3036.373627,508.000000,286.525741,149.000000,286.525741,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.225051,0.309489,0.404785,0.013134,0.242492,0.010966,943.542400,232.017301,2.526800,0.509375,1.222800,0.111860,0.971980,0.062237,1.033100,0.072295,0.000160,0.000055
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,mlp,,stat,0.094841,0.020743,0.753802,0.426360,0.086737,0.001016,0.015669,0.021098,0.993303,0.010795,0.030142,0.040005,0.159539,0.001626,0.504486,0.006217,109.400000,147.305126,6872.600000,147.305126,4.400000,7.092249,652.600000,7.092249,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.147850,0.028828,0.785007,0.047527,0.714008,0.081976,908.216400,128.868891,2.952600,0.799047,1.280800,0.138929,0.953200,0.065032,1.053940,0.084777,0.000140,0.000055
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,random_forest,,fusion_early,0.078239,0.000398,0.000000,0.000000,0.084976,0.000429,0.000000,0.000000,0.986910,0.005446,0.000000,0.000000,0.156478,0.000796,0.493455,0.002723,0.000000,0.000000,6982.000000,0.000000,8.600000,3.577709,648.400000,3.577709,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.056495,0.006818,0.775439,0.009374,0.679276,0.015722,929.739400,202.435079,124.733400,31.659782,122.867200,28.334338,74.178320,24.551353,107.876280,44.309489,0.018160,0.005202
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,random_forest,,fusion_late_attention,0.077255,0.000177,0.044664,0.063604,0.083762,0.000170,0.000143,0.000203,0.971385,0.002258,0.000286,0.000404,0.154225,0.000316,0.485764,0.001072,1.000000,1.414214,6981.000000,1.414214,18.800000,1.483240,638.200000,1.483240,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.056663,0.001657,0.875219,0.003097,0.857194,0.003902,1.851000,0.070153,0.208200,0.004868,,,0.000012,0.000000,0.000012,0.000000,0.000012,0.000000
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,random_forest,,fusion_late_mean,0.078973,0.000157,0.000000,0.000000,0.085767,0.000169,0.000000,0.000000,0.996956,0.002153,0.000000,0.000000,0.157945,0.000314,0.498478,0.001076,0.000000,0.000000,6982.000000,0.000000,2.000000,1.414214,655.000000,1.414214,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.068011,0.002095,0.703490,0.006813,0.579859,0.007651,0.000000,0.000000,,,,,0.000002,0.000000,0.000002,0.000000,0.000002,0.000000
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,random_forest,,fusion_late_or,0.079195,0.000000,0.000000,0.000000,0.086006,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.158390,0.000000,0.500000,0.000000,0.000000,0.000000,6982.000000,0.000000,0.000000,0.000000,657.000000,0.000000,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.056735,0.001670,0.792133,0.002882,0.726174,0.005566,0.000000,0.000000,,,,,0.000002,0.000000,0.000002,0.000000,0.000002,0.000000
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,random_forest,,graph,0.079195,0.000000,0.000000,0.000000,0.086006,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.158390,0.000000,0.500000,0.000000,0.000000,0.000000,6982.000000,0.000000,0.000000,0.000000,657.000000,0.000000,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.095355,0.002024,0.612272,0.012449,0.453160,0.015214,922.010000,186.381086,135.626200,34.377043,148.640000,43.912855,89.250140,18.916264,142.879040,28.254656,0.014600,0.002479
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,random_forest,,stat,0.076752,0.001497,0.263946,0.119198,0.080726,0.000887,0.002492,0.001331,0.930898,0.011267,0.004937,0.002632,0.148568,0.001644,0.466695,0.005553,17.400000,9.289779,6964.600000,9.289779,45.400000,7.402702,611.600000,7.402702,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.055914,0.001426,0.795160,0.006344,0.726495,0.006111,919.922000,327.692725,145.266800,49.190195,115.549200,25.896809,76.168000,21.190010,113.864220,36.862679,0.015820,0.004691
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,xgboost,,fusion_early,0.080004,0.002413,0.447287,0.088463,0.079592,0.000730,0.006903,0.002227,0.912633,0.008849,0.013594,0.004361,0.146415,0.001347,0.459768,0.004564,48.200000,15.546704,6933.800000,15.546704,57.400000,5.813777,599.600000,5.813777,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.073072,0.007183,0.897163,0.003636,0.897012,0.003569,272.115600,12.785743,9.236600,1.070385,1.964000,0.062342,0.578200,0.013162,0.627860,0.028331,0.000920,0.000045
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,xgboost,,fusion_late_attention,0.077567,0.001119,0.368123,0.043964,0.077934,0.000478,0.005987,0.001507,0.892846,0.007107,0.011779,0.002939,0.143355,0.000900,0.449417,0.002905,41.800000,10.521407,6940.200000,10.521407,70.400000,4.669047,586.600000,4.669047,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.068906,0.005261,0.894059,0.003925,0.882905,0.005547,1.984600,0.378981,0.184400,0.047543,,,0.000012,0.000000,0.000012,0.000000,0.000012,0.000000
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,xgboost,,fusion_late_mean,0.078312,0.000615,0.268655,0.124152,0.083771,0.000573,0.001203,0.000875,0.970472,0.007880,0.002395,0.001739,0.154228,0.001071,0.485837,0.003618,8.400000,6.107373,6973.600000,6.107373,19.400000,5.176872,637.600000,5.176872,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.067225,0.005381,0.837689,0.021932,0.789885,0.037361,0.000000,0.000000,,,,,0.000002,0.000000,0.000002,0.000000,0.000002,0.000000
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,xgboost,,fusion_late_or,0.079195,0.000000,0.000000,0.000000,0.086006,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.158390,0.000000,0.500000,0.000000,0.000000,0.000000,6982.000000,0.000000,0.000000,0.000000,657.000000,0.000000,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.066793,0.003771,0.900184,0.002772,0.896899,0.002947,0.000000,0.000000,,,,,0.000001,0.000000,0.000001,0.000000,0.000001,0.000000
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,xgboost,,graph,0.079195,0.000000,0.000000,0.000000,0.086006,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.158390,0.000000,0.500000,0.000000,0.000000,0.000000,6982.000000,0.000000,0.000000,0.000000,657.000000,0.000000,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.091446,0.006597,0.785932,0.044868,0.698408,0.070444,671.356800,37.707116,22.131200,4.940653,5.405600,1.286066,0.744500,0.134289,0.801460,0.188991,0.002040,0.000564
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,equal,none,before_coral,xgboost,,stat,0.077686,0.002551,0.387078,0.067154,0.075156,0.000798,0.008794,0.002642,0.856012,0.010357,0.017192,0.005116,0.138180,0.001480,0.432403,0.004875,61.400000,18.447222,6920.600000,18.447222,94.600000,6.804410,562.400000,6.804410,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.066486,0.003849,0.896573,0.003844,0.894168,0.004200,1182.187600,520.475227,32.427600,11.535596,7.479000,6.862307,0.674880,0.031623,8.894300,5.855302,0.004160,0.002378
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,none,none,after_coral,gnn,astopo_8h,fusion_early,0.514332,0.011834,0.925262,0.001872,0.124978,0.009990,0.782297,0.020735,0.328767,0.001522,0.847710,0.013034,0.180954,0.010650,0.555532,0.010429,5462.000000,144.772235,1520.000000,144.772235,441.000000,1.000000,216.000000,1.000000,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.161101,0.026006,,,,,,,,,,,,,,,,
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,none,none,after_coral,gnn,astopo_8h_gps,fusion_early,0.494225,0.019334,0.922456,0.002849,0.110867,0.012558,0.741574,0.039719,0.338407,0.009300,0.821838,0.025601,0.166612,0.013126,0.539990,0.015271,5177.666667,277.318109,1804.333333,277.318109,434.666667,6.110101,222.333333,6.110101,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.159047,0.013877,,,,,,,,,,,,,,,,
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,none,none,after_coral,gnn,astopo_8h_gps_pe,fusion_early,0.499789,0.007915,0.923414,0.001289,0.113831,0.005906,0.753079,0.015082,0.336377,0.005488,0.829545,0.009591,0.170032,0.006477,0.544728,0.006936,5258.000000,105.304321,1724.000000,105.304321,436.000000,3.605551,221.000000,3.605551,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.156923,0.028694,,,,,,,,,,,,,,,,
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,none,none,after_coral,gnn,astopo_8h_hgt,fusion_early,0.491282,0.005648,0.922189,0.001198,0.108170,0.004124,0.735654,0.009497,0.340436,0.003830,0.818409,0.006323,0.164155,0.005063,0.538045,0.005967,5136.333333,66.304852,1845.666667,66.304852,433.333333,2.516611,223.666667,2.516611,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.161392,0.011201,,,,,,,,,,,,,,,,
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,none,none,after_coral,gnn,astopo_8h_weighted,fusion_early,0.505707,0.006335,0.924380,0.000724,0.118268,0.004606,0.764012,0.013479,0.335870,0.004893,0.836541,0.008342,0.174873,0.004338,0.549941,0.004346,5334.333333,94.113407,1647.666667,94.113407,436.333333,3.214550,220.666667,3.214550,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.158652,0.004218,,,,,,,,,,,,,,,,
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,none,none,after_coral,gnn,knn,fusion_early,0.518085,0.002260,0.927195,0.001151,0.129755,0.003102,0.779433,0.001985,0.349569,0.012674,0.846915,0.000723,0.189255,0.005150,0.564501,0.005379,5442.000000,13.856406,1540.000000,13.856406,427.333333,8.326664,229.666667,8.326664,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.222667,0.000773,,,,,,,,,,,,,,,,
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,none,none,after_coral,gnn,knn,graph,0.300922,0.011104,0.842111,0.006517,0.027959,0.000133,0.412394,0.023075,0.179604,0.006635,0.553463,0.022339,0.048381,0.000234,0.295999,0.008249,2879.333333,161.112797,4102.666667,161.112797,539.000000,4.358899,118.000000,4.358899,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.072740,0.000136,,,,,,,,,,,,,,,,
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,none,none,after_coral,gnn,knn,stat,0.499287,0.010100,0.923541,0.001431,0.113972,0.006820,0.750501,0.020722,0.339929,0.006337,0.827984,0.013219,0.170590,0.007124,0.545215,0.007889,5240.000000,144.678955,1742.000000,144.678955,433.666667,4.163332,223.333333,4.163332,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.202817,0.013097,,,,,,,,,,,,,,,,
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,none,none,after_coral,gnn,temporal,fusion_early,0.461842,0.005197,0.915850,0.000334,0.090007,0.000960,0.682278,0.015455,0.333841,0.012303,0.781932,0.010301,0.141751,0.000237,0.508059,0.001607,4763.666667,107.908912,2218.333333,107.908912,437.666667,8.082904,219.333333,8.082904,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.134684,0.003523,,,,,,,,,,,,,,,,
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,none,none,after_coral,gnn,temporal,graph,0.277720,0.009553,0.827532,0.006081,0.027456,0.000535,0.366084,0.019699,0.190259,0.009505,0.507455,0.020122,0.047984,0.001108,0.278171,0.005264,2556.000000,137.535450,4426.000000,137.535450,532.000000,6.244998,125.000000,6.244998,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.068317,0.005823,,,,,,,,,,,,,,,,
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,none,none,after_coral,gnn,temporal,stat,0.437072,0.012311,0.907677,0.004330,0.074541,0.007195,0.645851,0.021892,0.302385,0.023694,0.754588,0.016011,0.119557,0.010796,0.474118,0.017226,4509.333333,152.847418,2472.666667,152.847418,458.333333,15.567059,198.666667,15.567059,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.116153,0.017567,,,,,,,,,,,,,,,,
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,none,none,after_coral,lstm,,fusion_early,0.079195,0.000000,0.000000,0.000000,0.086006,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.158390,0.000000,0.500000,0.000000,0.000000,0.000000,6982.000000,0.000000,0.000000,0.000000,657.000000,0.000000,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.203173,0.167711,0.913371,0.000188,0.912827,0.000360,3720.260000,475.940957,35.139200,4.525472,24.466200,1.252827,2.096120,0.091791,2.260300,0.146717,0.003640,0.000251
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,none,none,after_coral,lstm,,fusion_late_attention,0.079195,0.000000,0.000000,0.000000,0.086006,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.158390,0.000000,0.500000,0.000000,0.000000,0.000000,6982.000000,0.000000,0.000000,0.000000,657.000000,0.000000,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.347733,0.357012,0.905244,0.008332,0.898132,0.014994,4.277600,0.402073,0.105800,0.015959,,,0.000011,0.000001,0.000011,0.000001,0.000011,0.000001
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,none,none,after_coral,lstm,,fusion_late_mean,0.079195,0.000000,0.000000,0.000000,0.086006,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.158390,0.000000,0.500000,0.000000,0.000000,0.000000,6982.000000,0.000000,0.000000,0.000000,657.000000,0.000000,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.214845,0.307288,0.908546,0.004466,0.904140,0.008099,0.000000,0.000000,,,,,0.000002,0.000000,0.000002,0.000000,0.000002,0.000000
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,none,none,after_coral,lstm,,fusion_late_or,0.079195,0.000000,0.000000,0.000000,0.086006,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.158390,0.000000,0.500000,0.000000,0.000000,0.000000,6982.000000,0.000000,0.000000,0.000000,657.000000,0.000000,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.273012,0.147099,0.913911,0.000030,0.913831,0.000060,0.000000,0.000000,,,,,0.000001,0.000000,0.000001,0.000000,0.000001,0.000000
cross_as,study_only,rrc04_as12880__to__rrc04_as3352,rrc04_as12880,rrc04_as3352,shared22,none,none,after_coral,lstm,,graph,0.079195,0.000000,0.000000,0.000000,0.086006,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.158390,0.000000,0.500000,0.000000,0.000000,0.000000,6982.000000,0.000000,0.000000,0.000000,657.000000,0.000000,7639.000000,0.000000,657.000000,0.000000,6982.000000,0.000000,0.207295,0.309845,0.903181,0.008961,0.894538,0.016116,3425.565600,162.025855,38.102800,4.886210,25.576800,5.403707,2.171760,0.350533,2.337780,0.479365,0.003640,0.000586
